"","node","type"
"31442961","hsa-miR-4716-5p","miRNA"
"31442971","hsa-miR-6814-5p","miRNA"
"31442981","hsa-miR-6840-3p","miRNA"
"31442991","hsa-miR-6764-5p","miRNA"
"31443001","hsa-miR-4726-3p","miRNA"
"31443011","hsa-miR-6887-3p","miRNA"
"31443021","hsa-miR-6795-3p","miRNA"
"31443031","hsa-miR-6801-3p","miRNA"
"31443041","hsa-miR-331-3p","miRNA"
"31443051","hsa-miR-3127-3p","miRNA"
"31443061","hsa-miR-6892-3p","miRNA"
"31443071","hsa-miR-2276-5p","miRNA"
"31443081","hsa-miR-345-3p","miRNA"
"31443091","hsa-miR-4732-3p","miRNA"
"31443101","hsa-miR-6752-3p","miRNA"
"31443111","hsa-miR-339-5p","miRNA"
"31443121","hsa-miR-5088-3p","miRNA"
"31443131","hsa-miR-6832-3p","miRNA"
"31443141","hsa-miR-5009-3p","miRNA"
"31443151","hsa-miR-3927-5p","miRNA"
"31443161","hsa-miR-5193","miRNA"
"31443171","hsa-miR-4723-3p","miRNA"
"31443181","hsa-miR-877-3p","miRNA"
"31443191","hsa-miR-4722-3p","miRNA"
"31443201","hsa-miR-6747-3p","miRNA"
"31443211","hsa-miR-221-5p","miRNA"
"31443221","hsa-miR-6742-3p","miRNA"
"31443231","hsa-miR-5699-3p","miRNA"
"31443241","hsa-miR-1914-5p","miRNA"
"31443251","hsa-miR-3667-3p","miRNA"
"31443261","hsa-miR-1248","miRNA"
"31443271","hsa-miR-551b-3p","miRNA"
"31443281","hsa-miR-4304","miRNA"
"31443291","hsa-miR-4735-5p","miRNA"
"31443301","hsa-miR-1283","miRNA"
"31443311","hsa-miR-138-1-3p","miRNA"
"31443321","hsa-miR-6508-5p","miRNA"
"31443331","hsa-miR-4305","miRNA"
"31443341","hsa-miR-645","miRNA"
"31443351","hsa-miR-554","miRNA"
"31443361","hsa-miR-1284","miRNA"
"31443371","hsa-miR-138-2-3p","miRNA"
"31443381","hsa-miR-616-5p","miRNA"
"31443391","hsa-miR-371a-5p","miRNA"
"31443401","hsa-miR-372-5p","miRNA"
"31443411","hsa-miR-1304-3p","miRNA"
"31443421","hsa-miR-4330","miRNA"
"31443431","hsa-miR-3664-3p","miRNA"
"31443441","hsa-miR-1266-5p","miRNA"
"31443451","hsa-miR-519d-5p","miRNA"
"31443461","hsa-miR-5695","miRNA"
"31443471","hsa-miR-2116-3p","miRNA"
"31443481","hsa-miR-4469","miRNA"
"31443491","hsa-miR-7113-3p","miRNA"
"31443501","hsa-miR-4685-3p","miRNA"
"31443511","hsa-miR-517-5p","miRNA"
"31443521","hsa-miR-1251-5p","miRNA"
"31443531","hsa-miR-146a-3p","miRNA"
"31443541","hsa-miR-3921","miRNA"
"31443551","hsa-miR-6728-3p","miRNA"
"31443561","hsa-miR-6515-3p","miRNA"
"31443571","hsa-miR-1236-3p","miRNA"
"31443581","hsa-miR-130b-5p","miRNA"
"31443591","hsa-miR-4766-5p","miRNA"
"31443601","hsa-miR-4539","miRNA"
"31443611","hsa-miR-4427","miRNA"
"31443621","hsa-miR-5187-3p","miRNA"
"31443631","hsa-miR-4680-3p","miRNA"
"31443641","hsa-miR-6719-3p","miRNA"
"31443651","hsa-miR-4750-3p","miRNA"
"31443661","hsa-miR-345-5p","miRNA"
"31443671","hsa-miR-4251","miRNA"
"31443681","hsa-miR-4329","miRNA"
"31443691","hsa-miR-6761-5p","miRNA"
"31443701","hsa-miR-3151-3p","miRNA"
"31443711","hsa-miR-4502","miRNA"
"31443721","hsa-miR-3920","miRNA"
"31443731","hsa-miR-29a-5p","miRNA"
"31443741","hsa-miR-3130-3p","miRNA"
"31443751","hsa-miR-4793-3p","miRNA"
"31443761","hsa-miR-17-3p","miRNA"
"31443771","hsa-miR-20a-3p","miRNA"
"31443781","hsa-miR-4769-3p","miRNA"
"31443791","hsa-miR-324-3p","miRNA"
"31443801","hsa-miR-18a-3p","miRNA"
"31443811","hsa-miR-6068","miRNA"
"31443821","hsa-miR-93-3p","miRNA"
"31443831","hsa-miR-3692-5p","miRNA"
"31443841","hsa-miR-4638-3p","miRNA"
"31443851","hsa-miR-3128","miRNA"
"31443861","hsa-miR-6868-5p","miRNA"
"31443871","hsa-miR-4799-3p","miRNA"
"31443881","hsa-miR-4667-5p","miRNA"
"31443891","hsa-miR-637","miRNA"
"31443901","hsa-miR-7155-5p","miRNA"
"31443911","hsa-miR-6861-5p","miRNA"
"31443921","hsa-miR-6776-5p","miRNA"
"31443931","hsa-miR-548q","miRNA"
"31443941","hsa-miR-29b-1-5p","miRNA"
"31443951","hsa-miR-20b-3p","miRNA"
"31443961","hsa-miR-4677-3p","miRNA"
"31443971","hsa-miR-4679","miRNA"
"31443981","hsa-miR-6889-3p","miRNA"
"31443991","hsa-miR-5008-3p","miRNA"
"31444001","hsa-miR-134-3p","miRNA"
"31444011","hsa-miR-302a-5p","miRNA"
"31444021","hsa-miR-600","miRNA"
"31444031","hsa-miR-676-5p","miRNA"
"31444041","hsa-miR-412-3p","miRNA"
"31444051","hsa-miR-6837-3p","miRNA"
"31444061","hsa-miR-942-5p","miRNA"
"31444071","hsa-miR-3182","miRNA"
"31444081","hsa-miR-4778-3p","miRNA"
"31444091","hsa-miR-3124-3p","miRNA"
"31444101","hsa-miR-627-3p","miRNA"
"31444111","hsa-miR-494-3p","miRNA"
"31444121","hsa-miR-5681a","miRNA"
"31444131","hsa-miR-6730-5p","miRNA"
"31444141","hsa-miR-4680-5p","miRNA"
"31444151","hsa-miR-3185","miRNA"
"31444161","hsa-miR-1252-5p","miRNA"
"31444171","hsa-miR-548ao-5p","miRNA"
"31444181","hsa-miR-4670-3p","miRNA"
"31444191","hsa-miR-15b-3p","miRNA"
"31444201","hsa-miR-3117-5p","miRNA"
"31444211","hsa-miR-6859-3p","miRNA"
"31444221","hsa-miR-6846-3p","miRNA"
"31444231","hsa-miR-4725-5p","miRNA"
"31444241","hsa-miR-3661","miRNA"
"31444251","hsa-miR-617","miRNA"
"31444261","hsa-miR-6505-3p","miRNA"
"31444271","hsa-miR-539-5p","miRNA"
"31444281","hsa-miR-4524a-3p","miRNA"
"31444291","hsa-miR-769-5p","miRNA"
"31444301","hsa-miR-873-3p","miRNA"
"31444311","hsa-miR-4708-5p","miRNA"
"31444321","hsa-miR-1273f","miRNA"
"31444331","hsa-miR-5186","miRNA"
"31444341","hsa-miR-2114-3p","miRNA"
"31444351","hsa-miR-610","miRNA"
"31444361","hsa-miR-3160-3p","miRNA"
"31444371","hsa-miR-558","miRNA"
"31444381","hsa-miR-4487","miRNA"
"31444391","hsa-miR-3928-3p","miRNA"
"31444401","hsa-miR-3150b-3p","miRNA"
"31444411","hsa-miR-1827","miRNA"
"31444421","hsa-miR-5008-5p","miRNA"
"31444431","hsa-miR-6089","miRNA"
"31444441","hsa-miR-2467-5p","miRNA"
"31444451","hsa-miR-3126-5p","miRNA"
"31444461","hsa-miR-4510","miRNA"
"31444471","hsa-miR-5194","miRNA"
"31444481","hsa-miR-6134","miRNA"
"31444491","hsa-miR-655-5p","miRNA"
"31444501","hsa-miR-377-5p","miRNA"
"31444511","hsa-miR-4765","miRNA"
"31444521","hsa-miR-1909-5p","miRNA"
"31444531","hsa-miR-4424","miRNA"
"31444541","hsa-miR-3145-3p","miRNA"
"31444551","hsa-miR-4772-5p","miRNA"
"31444561","hsa-miR-3682-3p","miRNA"
"31444571","hsa-miR-8082","miRNA"
"31444581","hsa-miR-8069","miRNA"
"31444591","hsa-miR-508-3p","miRNA"
"31444601","hsa-miR-548aj-5p","miRNA"
"31444611","hsa-miR-1468-3p","miRNA"
"31444621","hsa-miR-4696","miRNA"
"31444631","hsa-miR-8064","miRNA"
"31444641","hsa-miR-5589-3p","miRNA"
"31444651","hsa-miR-6804-3p","miRNA"
"31444661","hsa-miR-298","miRNA"
"31444671","hsa-miR-3166","miRNA"
"31444681","hsa-miR-4771","miRNA"
"31444691","hsa-miR-2467-3p","miRNA"
"31444701","hsa-miR-4660","miRNA"
"31444711","hsa-miR-4722-5p","miRNA"
"31444721","hsa-miR-3665","miRNA"
"31444731","hsa-miR-657","miRNA"
"31444741","hsa-miR-7112-3p","miRNA"
"31444751","hsa-miR-4711-5p","miRNA"
"31444761","hsa-miR-4252","miRNA"
"31444771","hsa-miR-4755-3p","miRNA"
"31444781","hsa-miR-4749-3p","miRNA"
"31444791","hsa-miR-18b-3p","miRNA"
"31444801","hsa-miR-7976","miRNA"
"31444811","hsa-miR-3173-5p","miRNA"
"31444821","hsa-miR-146b-3p","miRNA"
"31444831","hsa-miR-938","miRNA"
"31444841","hsa-miR-6886-3p","miRNA"
"31444851","hsa-miR-24-1-5p","miRNA"
"31444861","hsa-miR-6778-3p","miRNA"
"31444871","hsa-miR-6791-3p","miRNA"
"31444881","hsa-miR-661","miRNA"
"31444891","hsa-miR-6811-3p","miRNA"
"31444901","hsa-miR-5581-5p","miRNA"
"31444911","hsa-miR-4312","miRNA"
"31444921","hsa-miR-3934-3p","miRNA"
"31444931","hsa-miR-6847-3p","miRNA"
"31444941","hsa-miR-3194-3p","miRNA"
"31444951","hsa-miR-4663","miRNA"
"31444961","hsa-miR-7160-5p","miRNA"
"31444971","hsa-miR-8077","miRNA"
"31444981","hsa-miR-6882-3p","miRNA"
"31444991","hsa-miR-3135b","miRNA"
"31445001","hsa-miR-1287-5p","miRNA"
"31445011","hsa-miR-133a-5p","miRNA"
"31445021","hsa-miR-6131","miRNA"
"31445031","hsa-miR-6876-3p","miRNA"
"31445041","hsa-miR-103a-2-5p","miRNA"
"31445051","hsa-miR-3160-5p","miRNA"
"31445061","hsa-miR-1251-3p","miRNA"
"31445071","hsa-miR-4261","miRNA"
"31445081","hsa-miR-6077","miRNA"
"31445091","hsa-miR-4533","miRNA"
"31445101","hsa-miR-3202","miRNA"
"31445111","hsa-miR-3619-3p","miRNA"
"31445121","hsa-miR-492","miRNA"
"31445131","hsa-miR-5703","miRNA"
"31445141","hsa-miR-185-5p","miRNA"
"31445151","hsa-miR-5192","miRNA"
"31445161","hsa-miR-4683","miRNA"
"31445171","hsa-miR-505-5p","miRNA"
"31445181","hsa-miR-3612","miRNA"
"31445191","hsa-miR-6797-5p","miRNA"
"31445201","hsa-miR-6851-5p","miRNA"
"31445211","hsa-miR-504-3p","miRNA"
"31445221","hsa-miR-5191","miRNA"
"31445231","hsa-miR-3201","miRNA"
"31445241","hsa-miR-1290","miRNA"
"31445251","hsa-miR-4470","miRNA"
"31445261","hsa-miR-196a-3p","miRNA"
"31445271","hsa-miR-885-3p","miRNA"
"31445281","hsa-miR-548au-3p","miRNA"
"31445291","hsa-miR-3622b-5p","miRNA"
"31445301","hsa-miR-1256","miRNA"
"31445311","hsa-miR-874-5p","miRNA"
"31445321","hsa-miR-4745-3p","miRNA"
"31445331","hsa-miR-6735-3p","miRNA"
"31445341","hsa-miR-4284","miRNA"
"31445351","hsa-miR-6822-3p","miRNA"
"31445361","hsa-miR-760","miRNA"
"31445371","hsa-miR-4430","miRNA"
"31445381","hsa-miR-4505","miRNA"
"31445391","hsa-miR-3119","miRNA"
"31445401","hsa-miR-4471","miRNA"
"31445411","hsa-miR-3649","miRNA"
"31445421","hsa-miR-8052","miRNA"
"31445431","hsa-miR-365a-5p","miRNA"
"31445441","hsa-miR-6878-5p","miRNA"
"31445451","hsa-miR-6731-5p","miRNA"
"31445461","hsa-miR-7106-5p","miRNA"
"31445471","hsa-miR-149-3p","miRNA"
"31445481","hsa-miR-6799-5p","miRNA"
"31445491","hsa-miR-5187-5p","miRNA"
"31445501","hsa-miR-6721-5p","miRNA"
"31445511","hsa-miR-4253","miRNA"
"31445521","hsa-miR-4656","miRNA"
"31445531","hsa-miR-6829-5p","miRNA"
"31445541","hsa-miR-5001-5p","miRNA"
"31445551","hsa-miR-4741","miRNA"
"31445561","hsa-miR-27a-5p","miRNA"
"31445571","hsa-miR-3144-5p","miRNA"
"31445581","hsa-miR-3191-3p","miRNA"
"31445591","hsa-miR-4652-5p","miRNA"
"31445601","hsa-miR-486-3p","miRNA"
"31445611","hsa-miR-4489","miRNA"
"31445621","hsa-miR-4283","miRNA"
"31445631","hsa-miR-185-3p","miRNA"
"31445641","hsa-miR-6881-5p","miRNA"
"31445651","hsa-miR-193b-5p","miRNA"
"31445661","hsa-miR-555","miRNA"
"31445671","hsa-miR-363-5p","miRNA"
"31445681","hsa-miR-6766-5p","miRNA"
"31445691","hsa-miR-1293","miRNA"
"31445701","hsa-miR-23b-5p","miRNA"
"31445711","hsa-miR-629-5p","miRNA"
"31445721","hsa-miR-4650-3p","miRNA"
"31445731","hsa-miR-379-5p","miRNA"
"31445741","hsa-miR-4451","miRNA"
"31445751","hsa-miR-6503-5p","miRNA"
"31445761","hsa-miR-6753-3p","miRNA"
"31445771","hsa-miR-182-3p","miRNA"
"31445781","hsa-miR-597-3p","miRNA"
"31445791","hsa-miR-152-5p","miRNA"
"31445801","hsa-miR-92a-1-5p","miRNA"
"31445811","hsa-miR-8065","miRNA"
"31445821","hsa-miR-6073","miRNA"
"31445831","hsa-miR-567","miRNA"
"31445841","hsa-miR-198","miRNA"
"31445851","hsa-miR-4433a-5p","miRNA"
"31445861","hsa-miR-4449","miRNA"
"31445871","hsa-miR-8078","miRNA"
"31445881","hsa-miR-4796-5p","miRNA"
"31445891","hsa-miR-6740-3p","miRNA"
"31445901","hsa-miR-431-5p","miRNA"
"31445911","hsa-miR-6830-3p","miRNA"
"31445921","hsa-miR-1257","miRNA"
"31445931","hsa-miR-7973","miRNA"
"31445941","hsa-miR-4316","miRNA"
"31445951","hsa-miR-1294","miRNA"
"31445961","hsa-miR-3944-5p","miRNA"
"31445971","hsa-miR-143-5p","miRNA"
"31445981","hsa-miR-1227-3p","miRNA"
"31445991","hsa-miR-550a-3-5p","miRNA"
"31446001","hsa-miR-933","miRNA"
"31446011","hsa-miR-3190-3p","miRNA"
"31446021","hsa-miR-7847-3p","miRNA"
"31446031","hsa-miR-376b-5p","miRNA"
"31446041","hsa-miR-3691-5p","miRNA"
"31446051","hsa-miR-8056","miRNA"
"31446061","hsa-miR-3688-5p","miRNA"
"31446071","hsa-miR-891a-3p","miRNA"
"31446081","hsa-miR-4648","miRNA"
"31446091","hsa-miR-1233-5p","miRNA"
"31446101","hsa-miR-4654","miRNA"
"31446111","hsa-miR-6742-5p","miRNA"
"31446121","hsa-miR-4536-5p","miRNA"
"31446131","hsa-miR-203a-5p","miRNA"
"31446141","hsa-miR-1273g-5p","miRNA"
"31446151","hsa-miR-3657","miRNA"
"31446161","hsa-miR-4669","miRNA"
"31446171","hsa-miR-4711-3p","miRNA"
"31446181","hsa-miR-4423-5p","miRNA"
"31446191","hsa-miR-8068","miRNA"
"31446201","hsa-miR-19b-1-5p","miRNA"
"31446211","hsa-miR-4764-3p","miRNA"
"31446221","hsa-miR-6792-5p","miRNA"
"31446231","hsa-miR-6892-5p","miRNA"
"31446241","hsa-miR-655-3p","miRNA"
"31446251","hsa-miR-4775","miRNA"
"31446261","hsa-miR-3941","miRNA"
"31446271","hsa-miR-4672","miRNA"
"31446281","hsa-miR-466","miRNA"
"31446291","hsa-miR-5591-3p","miRNA"
"31446301","hsa-miR-4724-3p","miRNA"
"31446311","hsa-miR-151a-3p","miRNA"
"31446321","hsa-miR-4524a-5p","miRNA"
"31446331","hsa-miR-4423-3p","miRNA"
"31446341","hsa-miR-3162-5p","miRNA"
"31446351","hsa-miR-6789-5p","miRNA"
"31446361","hsa-miR-331-5p","miRNA"
"31446371","hsa-miR-3606-5p","miRNA"
"31446381","hsa-miR-4727-3p","miRNA"
"31446391","hsa-miR-374b-5p","miRNA"
"31446401","hsa-miR-4789-5p","miRNA"
"31446411","hsa-miR-3144-3p","miRNA"
"31446421","hsa-miR-190a-3p","miRNA"
"31446431","hsa-miR-361-5p","miRNA"
"31446441","hsa-miR-8074","miRNA"
"31446451","hsa-miR-3924","miRNA"
"31446461","hsa-miR-556-3p","miRNA"
"31446471","hsa-miR-5701","miRNA"
"31446481","hsa-miR-561-5p","miRNA"
"31446491","hsa-miR-377-3p","miRNA"
"31446501","hsa-miR-513a-5p","miRNA"
"31446511","hsa-miR-6794-3p","miRNA"
"31446521","hsa-miR-181b-2-3p","miRNA"
"31446531","hsa-miR-653-3p","miRNA"
"31446541","hsa-miR-4276","miRNA"
"31446551","hsa-miR-452-3p","miRNA"
"31446561","hsa-miR-1298-5p","miRNA"
"31446571","hsa-miR-5696","miRNA"
"31446581","hsa-miR-579-3p","miRNA"
"31446591","hsa-miR-6509-3p","miRNA"
"31446601","hsa-miR-4436b-5p","miRNA"
"31446611","hsa-miR-525-5p","miRNA"
"31446621","hsa-miR-145-5p","miRNA"
"31446631","hsa-miR-7977","miRNA"
"31446641","hsa-miR-6826-3p","miRNA"
"31446651","hsa-miR-642a-5p","miRNA"
"31446661","hsa-miR-670-5p","miRNA"
"31446671","hsa-miR-623","miRNA"
"31446681","hsa-miR-7975","miRNA"
"31446691","hsa-miR-6792-3p","miRNA"
"31446701","hsa-miR-6749-3p","miRNA"
"31446711","hsa-miR-7111-3p","miRNA"
"31446721","hsa-miR-6780a-3p","miRNA"
"31446731","hsa-miR-6881-3p","miRNA"
"31446741","hsa-miR-1343-3p","miRNA"
"31446751","hsa-miR-6726-3p","miRNA"
"31446761","hsa-miR-513c-5p","miRNA"
"31446771","hsa-miR-515-5p","miRNA"
"31446781","hsa-miR-4713-5p","miRNA"
"31446791","hsa-miR-6867-3p","miRNA"
"31446801","hsa-miR-4684-5p","miRNA"
"31446811","hsa-miR-3191-5p","miRNA"
"31446821","hsa-miR-4256","miRNA"
"31446831","hsa-miR-3192-3p","miRNA"
"31446841","hsa-miR-4727-5p","miRNA"
"31446851","hsa-miR-6828-3p","miRNA"
"31446861","hsa-miR-6071","miRNA"
"31446871","hsa-miR-1299","miRNA"
"31446881","hsa-miR-516b-5p","miRNA"
"31446891","hsa-miR-4782-5p","miRNA"
"31446901","hsa-miR-526b-5p","miRNA"
"31446911","hsa-miR-6844","miRNA"
"31446921","hsa-miR-653-5p","miRNA"
"31446931","hsa-miR-488-3p","miRNA"
"31446941","hsa-miR-4709-3p","miRNA"
"31446951","hsa-miR-6126","miRNA"
"31446961","hsa-miR-6864-5p","miRNA"
"31446971","hsa-miR-3672","miRNA"
"31446981","hsa-miR-6807-5p","miRNA"
"31446991","hsa-miR-3915","miRNA"
"31447001","hsa-miR-6834-5p","miRNA"
"31447011","hsa-miR-1238-5p","miRNA"
"31447021","hsa-miR-4658","miRNA"
"31447031","hsa-miR-640","miRNA"
"31447041","hsa-miR-548aw","miRNA"
"31447051","hsa-miR-518a-5p","miRNA"
"31447061","hsa-miR-106a-3p","miRNA"
"31447071","hsa-miR-500a-3p","miRNA"
"31447081","hsa-miR-4325","miRNA"
"31447091","hsa-miR-1273h-3p","miRNA"
"31447101","hsa-miR-3678-3p","miRNA"
"31447111","hsa-miR-5011-3p","miRNA"
"31447121","hsa-miR-4666b","miRNA"
"31447131","hsa-miR-3064-3p","miRNA"
"31447141","hsa-miR-4715-3p","miRNA"
"31447151","hsa-miR-3157-3p","miRNA"
"31447161","hsa-miR-874-3p","miRNA"
"31447171","hsa-miR-6836-3p","miRNA"
"31447181","hsa-miR-4639-5p","miRNA"
"31447191","hsa-miR-1178-3p","miRNA"
"31447201","hsa-miR-628-5p","miRNA"
"31447211","hsa-miR-3978","miRNA"
"31447221","hsa-miR-4520-3p","miRNA"
"31447231","hsa-miR-4776-5p","miRNA"
"31447241","hsa-miR-4535","miRNA"
"31447251","hsa-miR-4804-5p","miRNA"
"31447261","hsa-miR-4531","miRNA"
"31447271","hsa-miR-1270","miRNA"
"31447281","hsa-miR-4443","miRNA"
"31447291","hsa-miR-6515-5p","miRNA"
"31447301","hsa-miR-328-3p","miRNA"
"31447311","hsa-miR-8057","miRNA"
"31447321","hsa-miR-6842-3p","miRNA"
"31447331","hsa-miR-4298","miRNA"
"31447341","hsa-miR-30c-1-3p","miRNA"
"31447351","hsa-miR-6780a-5p","miRNA"
"31447361","hsa-miR-1587","miRNA"
"31447371","hsa-miR-6810-5p","miRNA"
"31447381","hsa-miR-1227-5p","miRNA"
"31447391","hsa-miR-6812-5p","miRNA"
"31447401","hsa-miR-6855-5p","miRNA"
"31447411","hsa-miR-1225-5p","miRNA"
"31447421","hsa-miR-1229-5p","miRNA"
"31447431","hsa-miR-1262","miRNA"
"31447441","hsa-miR-6741-5p","miRNA"
"31447451","hsa-miR-6839-3p","miRNA"
"31447461","hsa-miR-150-3p","miRNA"
"31447471","hsa-miR-487a-5p","miRNA"
"31447481","hsa-miR-2054","miRNA"
"31447491","hsa-miR-297","miRNA"
"31447501","hsa-miR-4433b-5p","miRNA"
"31447511","hsa-miR-6818-3p","miRNA"
"31447521","hsa-miR-4288","miRNA"
"31447531","hsa-miR-1231","miRNA"
"31447541","hsa-miR-511-5p","miRNA"
"31447551","hsa-miR-6808-3p","miRNA"
"31447561","hsa-miR-550b-2-5p","miRNA"
"31447571","hsa-miR-6833-5p","miRNA"
"31447581","hsa-miR-4752","miRNA"
"31447591","hsa-miR-7108-5p","miRNA"
"31447601","hsa-miR-4474-3p","miRNA"
"31447611","hsa-miR-6818-5p","miRNA"
"31447621","hsa-miR-4503","miRNA"
"31447631","hsa-miR-7702","miRNA"
"31447641","hsa-miR-1303","miRNA"
"31447651","hsa-miR-2909","miRNA"
"31447661","hsa-miR-6509-5p","miRNA"
"31447671","hsa-miR-3942-3p","miRNA"
"31447681","hsa-miR-3180-5p","miRNA"
"31447691","hsa-miR-587","miRNA"
"31447701","hsa-miR-5006-3p","miRNA"
"31447711","hsa-miR-3685","miRNA"
"31447721","hsa-miR-384","miRNA"
"31447731","hsa-miR-670-3p","miRNA"
"31447741","hsa-miR-1238-3p","miRNA"
"31447751","hsa-miR-3074-5p","miRNA"
"31447761","hsa-miR-7152-5p","miRNA"
"31447771","hsa-miR-4263","miRNA"
"31447781","hsa-miR-576-5p","miRNA"
"31447791","hsa-miR-7159-3p","miRNA"
"31447801","hsa-miR-4482-3p","miRNA"
"31447811","hsa-miR-629-3p","miRNA"
"31447821","hsa-miR-4762-3p","miRNA"
"31447831","hsa-miR-4743-3p","miRNA"
"31447841","hsa-miR-4652-3p","miRNA"
"31447851","hsa-miR-6875-3p","miRNA"
"31447861","hsa-miR-4659a-3p","miRNA"
"31447871","hsa-miR-578","miRNA"
"31447881","hsa-miR-510-3p","miRNA"
"31447891","hsa-miR-514a-3p","miRNA"
"31447901","hsa-miR-8081","miRNA"
"31447911","hsa-miR-4520-2-3p","miRNA"
"31447921","hsa-miR-5004-3p","miRNA"
"31447931","hsa-miR-3913-5p","miRNA"
"31447941","hsa-miR-4260","miRNA"
"31447951","hsa-miR-5572","miRNA"
"31447961","hsa-miR-3674","miRNA"
"31447971","hsa-miR-4646-3p","miRNA"
"31447981","hsa-miR-758-3p","miRNA"
"31447991","hsa-miR-30a-3p","miRNA"
"31448001","hsa-miR-4446-5p","miRNA"
"31448011","hsa-miR-450b-5p","miRNA"
"31448021","hsa-miR-507","miRNA"
"31448031","hsa-miR-3680-3p","miRNA"
"31448041","hsa-miR-6885-3p","miRNA"
"31448051","hsa-miR-2113","miRNA"
"31448061","hsa-miR-5010-3p","miRNA"
"31448071","hsa-miR-335-3p","miRNA"
"32590721","hsa-miR-200b-3p","miRNA"
"32590731","hsa-miR-455-3p.2","miRNA"
"32590741","hsa-miR-455-3p.1","miRNA"
"32590751","hsa-miR-363-3p","miRNA"
"32590761","hsa-miR-24-3p","miRNA"
"32590771","hsa-miR-139-5p","miRNA"
"32590781","hsa-miR-141-3p","miRNA"
"32590791","hsa-miR-212-5p","miRNA"
"32590801","hsa-miR-490-3p","miRNA"
"32590811","hsa-miR-216b-5p","miRNA"
"32590821","hsa-miR-9-5p","miRNA"
"32590831","hsa-miR-203a-3p.1","miRNA"
"32590841","hsa-miR-203a-3p.2","miRNA"
"32590851","hsa-miR-4668-3p","miRNA"
"32590861","hsa-miR-4282","miRNA"
"32590871","hsa-miR-4311","miRNA"
"32590881","hsa-miR-583","miRNA"
"32590891","hsa-miR-548an","miRNA"
"32590901","hsa-miR-6768-3p","miRNA"
"32590911","hsa-miR-6507-3p","miRNA"
"32590921","hsa-miR-4694-3p","miRNA"
"32590931","hsa-miR-522-3p","miRNA"
"32590941","hsa-miR-3606-3p","miRNA"
"32590951","hsa-miR-495-3p","miRNA"
"32590961","hsa-miR-4803","miRNA"
"32590971","hsa-miR-543","miRNA"
"32590981","hsa-miR-649","miRNA"
"32590991","hsa-miR-618","miRNA"
"32591001","hsa-miR-4428","miRNA"
"32591011","hsa-miR-3173-3p","miRNA"
"32591021","hsa-miR-3714","miRNA"
"32591031","hsa-miR-3910","miRNA"
"32591041","hsa-miR-4753-5p","miRNA"
"32591051","hsa-miR-148a-5p","miRNA"
"32591061","hsa-miR-8084","miRNA"
"32591071","hsa-miR-1277-5p","miRNA"
"32591081","hsa-miR-34a-3p","miRNA"
"32591091","hsa-miR-33a-3p","miRNA"
"32591101","hsa-miR-6768-5p","miRNA"
"32591111","hsa-miR-6757-3p","miRNA"
"32591121","hsa-miR-5683","miRNA"
"32591131","hsa-miR-6856-3p","miRNA"
"32591141","hsa-miR-499a-3p","miRNA"
"32591151","hsa-miR-4482-5p","miRNA"
"32591161","hsa-miR-4640-3p","miRNA"
"32591171","hsa-miR-4637","miRNA"
"32591181","hsa-miR-4636","miRNA"
"32591191","hsa-miR-4724-5p","miRNA"
"32591201","hsa-miR-890","miRNA"
"32591211","hsa-miR-4773","miRNA"
"32591221","hsa-miR-3925-5p","miRNA"
"32591231","hsa-miR-3123","miRNA"
"32591241","hsa-miR-5586-3p","miRNA"
"32591251","hsa-miR-4781-5p","miRNA"
"32591261","hsa-miR-6808-5p","miRNA"
"32591271","hsa-miR-15a-3p","miRNA"
"32591281","hsa-miR-4739","miRNA"
"32591291","hsa-miR-6783-5p","miRNA"
"32591301","hsa-miR-8062","miRNA"
"32591311","hsa-miR-3168","miRNA"
"32591321","hsa-miR-148b-5p","miRNA"
"32591331","hsa-miR-5584-3p","miRNA"
"32591341","hsa-miR-4666a-3p","miRNA"
"32591351","hsa-miR-3976","miRNA"
"32591361","hsa-miR-5011-5p","miRNA"
"32591371","hsa-miR-6074","miRNA"
"32591381","hsa-miR-362-5p","miRNA"
"32591391","hsa-miR-501-5p","miRNA"
"32591401","hsa-miR-1322","miRNA"
"32591411","hsa-miR-6504-3p","miRNA"
"32591421","hsa-miR-664a-3p","miRNA"
"32591431","hsa-miR-4699-3p","miRNA"
"32591441","hsa-miR-4762-5p","miRNA"
"32591451","hsa-miR-4719","miRNA"
"32591461","hsa-miR-759","miRNA"
"32591471","hsa-miR-1245b-3p","miRNA"
"32591481","hsa-miR-5685","miRNA"
"32591491","hsa-miR-5000-3p","miRNA"
"32591501","hsa-miR-1972","miRNA"
"32591511","hsa-miR-3937","miRNA"
"32591521","hsa-miR-5693","miRNA"
"32591531","hsa-miR-194-3p","miRNA"
"32591541","hsa-miR-4277","miRNA"
"32591551","hsa-miR-4328","miRNA"
"32591561","hsa-miR-8060","miRNA"
"32591571","hsa-miR-4528","miRNA"
"32591581","hsa-miR-4729","miRNA"
"32591591","hsa-miR-3691-3p","miRNA"
"32591601","hsa-miR-323b-3p","miRNA"
"32591611","hsa-miR-181a-2-3p","miRNA"
"32591621","hsa-miR-1273g-3p","miRNA"
"32591631","hsa-miR-6849-3p","miRNA"
"32591641","hsa-miR-6872-3p","miRNA"
"32591651","hsa-miR-4301","miRNA"
"32591661","hsa-miR-6793-3p","miRNA"
"32591671","hsa-miR-6887-3p","miRNA"
"32591681","hsa-miR-6756-3p","miRNA"
